Date,open,high,low,close,volume
2000-01-03,63.51341247558594,63.928531646728516,62.65351867675781,62.92038345336914,1296000
2000-01-04,61.67502212524414,62.38665771484375,61.200599670410156,61.200599670410156,2073600
2000-01-05,61.289554595947266,63.18724822998047,61.05234146118164,63.18724822998047,3653200
2000-01-06,63.09829330444336,67.13088989257812,62.861080169677734,64.9663314819336,4885500
2000-01-07,65.94483184814453,66.86402893066406,65.47040557861328,66.41925811767578,3469200
2000-01-10,66.06343841552734,66.38960266113281,64.64016723632812,64.72911834716797,1707300
2000-01-11,63.80992889404297,64.49191284179688,63.780277252197266,64.1064453125,1343200
2000-01-12,64.1064453125,65.7076187133789,63.80992889404297,65.35179901123047,3209100
2000-01-13,64.75877380371094,66.09308624267578,64.75877380371094,65.47040557861328,2186600
2000-01-14,65.47040557861328,66.38960266113281,65.025634765625,65.94483184814453,2217800
2000-01-18,65.47040557861328,65.5890121459961,61.64537048339844,61.823280334472656,2656000
2000-01-19,62.26805114746094,63.18724822998047,60.84477996826172,61.289554595947266,2812000
2000-01-20,61.40816116333008,61.40816116333008,58.354061126708984,59.68096160888672,2608800
2000-01-21,58.591270446777344,59.036041259765625,56.69357681274414,57.93893814086914,3664000
2000-01-24,58.82848358154297,60.01454162597656,57.31625747680664,59.92558670043945,2639600
2000-01-25,59.92558670043945,60.07384490966797,56.81218338012695,57.90928649902344,2975800
2000-01-26,57.879634857177734,59.036041259765625,56.69357681274414,57.52381896972656,2580300
2000-01-27,58.354061126708984,59.06569290161133,55.9819450378418,56.486019134521484,3089300
2000-01-28,56.574974060058594,56.66392517089844,54.23250961303711,54.440067291259766,3281200
2000-01-31,54.55867385864258,55.3592643737793,53.78773498535156,55.27030944824219,2186000
2000-02-01,55.151702880859375,57.256954193115234,54.91448974609375,56.87148666381836,2265800
2000-02-02,56.45636749267578,56.69357681274414,53.75808334350586,54.617977142333984,2853900
2000-02-03,54.855186462402344,55.03309631347656,53.75808334350586,54.55867385864258,2287600
2000-02-04,55.03309631347656,55.09239959716797,52.898193359375,53.22435760498047,1822300
2000-02-07,53.60982894897461,53.728431701660156,52.60167694091797,52.898193359375,2215300
2000-02-08,53.84703826904297,53.84703826904297,52.54237365722656,52.9278450012207,1770700
2000-02-09,53.13540267944336,53.580177307128906,51.23771286010742,51.38596725463867,2501300
2000-02-10,51.504573822021484,51.593528747558594,50.11095428466797,50.259212493896484,2352900
2000-02-11,50.19990921020508,51.11910629272461,49.34001922607422,50.170257568359375,2152400
2000-02-14,50.05165100097656,51.23771286010742,49.102806091308594,50.19990921020508,3123300
2000-02-15,50.259212493896484,52.15690612792969,50.05165100097656,51.6824836730957,3978400
2000-02-16,51.65283203125,51.949344635009766,50.58538055419922,50.881893157958984,1846800
2000-02-17,51.23771286010742,51.593528747558594,50.170257568359375,51.089454650878906,1702200
2000-02-18,51.089454650878906,51.089454650878906,48.86559295654297,49.69583511352539,2098000
2000-02-22,49.69583511352539,54.58832550048828,49.69583511352539,54.1435546875,2638100
2000-02-23,53.66912841796875,54.084251403808594,52.18655776977539,52.54237365722656,2194000
2000-02-24,52.18655776977539,52.216209411621094,49.1324577331543,51.089454650878906,1744600
2000-02-25,51.089454650878906,51.089454650878906,49.8144416809082,50.19990921020508,1538600
2000-02-28,49.399322509765625,52.36446762084961,48.86559295654297,51.0301513671875,2441800
2000-02-29,51.0301513671875,51.949344635009766,49.7551383972168,51.47492218017578,1957700
2000-03-01,51.53422546386719,51.593528747558594,48.5690803527832,49.04350280761719,2018000
2000-03-02,48.391170501708984,48.62838363647461,46.78999328613281,47.20511245727539,2689500
2000-03-03,48.86559295654297,53.461570739746094,48.391170501708984,52.06795120239258,4051400
2000-03-06,52.54237365722656,52.8685417175293,48.5394287109375,49.42897415161133,2974100
2000-03-07,47.916748046875,48.687686920166016,45.218467712402344,45.54463195800781,4333000
2000-03-08,46.16731262207031,47.41267395019531,43.64693832397461,46.55278015136719,4716600
2000-03-09,45.30741882324219,46.13766098022461,44.595787048339844,45.485328674316406,2718400
2000-03-10,45.63358688354492,47.2644157409668,45.07020950317383,46.49347686767578,2065600
