Date,open,high,low,close,volume
2000-01-03,8.875,9.0,8.75,8.75,900400
2000-01-04,8.796875,8.84375,8.625,8.640625,892000
2000-01-05,8.703125,8.75,8.515625,8.6875,1016800
2000-01-06,8.6875,8.765625,8.53125,8.6953125,1045200
2000-01-07,8.765625,9.078125,8.6875,9.015625,1304800
2000-01-10,9.078125,9.21875,8.8125,8.859375,1474800
2000-01-11,8.96875,9.109375,8.859375,8.859375,1962800
2000-01-12,8.921875,9.0,8.59375,8.609375,1040400
2000-01-13,8.515625,8.703125,8.46875,8.59375,1389600
2000-01-14,8.625,8.703125,8.5,8.546875,1209200
2000-01-18,8.578125,8.609375,8.53125,8.53125,765600
2000-01-19,8.515625,8.5625,8.3125,8.328125,941200
2000-01-20,8.34375,8.421875,8.078125,8.125,1241600
2000-01-21,8.0,8.140625,7.796875,7.953125,1471600
2000-01-24,7.96875,8.0,7.53125,7.53125,1567200
2000-01-25,7.59375,7.734375,7.578125,7.625,938000
2000-01-26,7.625,8.1875,7.578125,8.0625,1780000
2000-01-27,8.09375,8.09375,7.9375,7.96875,959200
2000-01-28,8.015625,8.21875,8.0,8.15625,824000
2000-01-31,8.125,8.171875,7.96875,7.96875,1047200
2000-02-01,7.46875,8.171875,7.375,7.9375,3467600
2000-02-02,7.90625,8.03125,7.734375,7.953125,1629600
2000-02-03,7.84375,7.890625,7.71875,7.78125,1693200
2000-02-04,7.765625,7.796875,7.671875,7.671875,942400
2000-02-07,7.609375,7.75,7.546875,7.59375,1138800
2000-02-08,7.59375,7.59375,7.453125,7.515625,1420400
2000-02-09,7.5,7.5,7.390625,7.390625,782800
2000-02-10,7.484375,7.546875,7.296875,7.453125,1642800
2000-02-11,7.40625,7.453125,7.296875,7.296875,482400
2000-02-14,7.28125,7.296875,6.765625,6.828125,1692000
2000-02-15,6.875,7.0,6.75,6.921875,1457200
2000-02-16,6.921875,7.046875,6.859375,6.953125,1769200
2000-02-17,6.984375,7.140625,6.953125,7.09375,1376800
2000-02-18,7.140625,7.171875,6.9375,7.03125,898000
2000-02-22,7.03125,7.03125,6.8125,6.859375,1195200
2000-02-23,6.890625,6.890625,6.765625,6.78125,1871600
2000-02-24,6.796875,6.828125,6.65625,6.8125,713200
2000-02-25,6.75,6.765625,6.625,6.65625,616000
2000-02-28,6.625,6.890625,6.625,6.765625,621600
2000-02-29,6.828125,6.828125,6.53125,6.625,987600
2000-03-01,6.6875,6.84375,6.65625,6.671875,907200
2000-03-02,6.640625,6.671875,6.5,6.53125,638800
2000-03-03,6.546875,6.828125,6.46875,6.796875,1117600
2000-03-06,6.734375,6.75,6.40625,6.515625,1013200
2000-03-07,6.546875,6.546875,6.3125,6.375,880000
2000-03-08,6.4375,6.75,6.4375,6.6875,1961600
2000-03-09,6.5625,6.78125,6.375,6.5,1833200
2000-03-10,6.59375,6.859375,6.546875,6.71875,888400
2000-03-13,6.71875,6.8125,6.5,6.765625,730400
2000-03-14,6.78125,6.84375,6.40625,6.484375,1840400
2000-03-15,6.53125,7.578125,6.53125,7.515625,2609600
2000-03-16,7.578125,8.3125,7.46875,8.125,2004800
2000-03-17,8.0625,8.15625,7.609375,7.671875,1437600
2000-03-20,7.25,7.65625,7.21875,7.5,2272000
2000-03-21,7.5,8.046875,7.46875,7.90625,1236400
2000-03-22,7.921875,7.921875,7.21875,7.234375,3377200
2000-03-23,7.234375,7.59375,7.140625,7.59375,1602000
2000-03-24,7.546875,7.765625,7.25,7.265625,2410000
2000-03-27,7.28125,7.453125,7.171875,7.234375,701600
2000-03-28,7.28125,7.5,7.28125,7.4375,1496800
2000-03-29,7.46875,7.609375,7.25,7.3125,1274800
2000-03-30,7.375,7.375,7.1875,7.203125,1140000
2000-03-31,7.1875,7.546875,7.171875,7.515625,1852000
2000-04-03,7.5,7.53125,7.1875,7.25,1118800
2000-04-04,7.3125,7.453125,7.015625,7.25,1284000
2000-04-05,7.265625,7.875,7.25,7.75,1430000
2000-04-06,7.71875,7.84375,7.6875,7.71875,573200
2000-04-07,7.65625,7.734375,7.40625,7.484375,562800
2000-04-10,7.5,7.6875,7.5,7.59375,758800
2000-04-11,7.65625,7.875,7.625,7.84375,862400
2000-04-12,7.90625,7.96875,7.75,7.84375,886000
2000-04-13,7.90625,7.90625,7.78125,7.796875,1628400
2000-04-14,7.75,7.765625,7.234375,7.40625,1247600
2000-04-17,7.3125,7.359375,7.125,7.234375,1144000
2000-04-18,7.234375,7.5,7.21875,7.4375,961600
2000-04-19,7.34375,7.734375,7.234375,7.609375,1197200
2000-04-20,7.609375,7.609375,7.28125,7.4375,699200
2000-04-24,7.4375,7.4375,7.03125,7.109375,994800
2000-04-25,7.15625,7.4375,7.15625,7.4375,583600
2000-04-26,7.4375,7.4375,7.15625,7.234375,1038000
2000-04-27,7.1875,7.234375,7.0625,7.1875,564000
2000-04-28,7.1875,7.25,7.046875,7.1875,638000
2000-05-01,7.171875,7.5625,7.15625,7.46875,820400
2000-05-02,7.4375,7.515625,7.203125,7.3125,627200
2000-05-03,7.328125,7.328125,7.203125,7.21875,570000
2000-05-04,7.375,7.453125,7.34375,7.421875,692800
2000-05-05,7.421875,7.6875,7.40625,7.53125,741200
2000-05-08,7.59375,7.8125,7.515625,7.75,778800
2000-05-09,7.765625,7.796875,7.359375,7.5625,903200
2000-05-10,7.515625,7.640625,7.3125,7.375,670400
2000-05-11,7.375,7.53125,7.375,7.453125,817200
2000-05-12,7.4375,7.484375,7.125,7.1875,1062400
2000-05-15,7.203125,7.375,7.125,7.296875,599600
2000-05-16,7.25,7.453125,7.1875,7.453125,1046400
2000-05-17,7.390625,7.71875,7.375,7.53125,688000
2000-05-18,7.5,7.515625,7.1875,7.265625,513600
2000-05-19,7.25,7.25,7.15625,7.15625,407600
2000-05-22,7.15625,7.203125,6.984375,6.984375,772400
2000-05-23,6.984375,7.171875,6.984375,7.140625,624400
2000-05-24,8.0,8.015625,7.375,7.5,3803600
2000-05-25,7.53125,7.6875,7.53125,7.609375,1075200
2000-05-26,7.609375,7.609375,7.515625,7.515625,584000
2000-05-30,7.53125,7.828125,7.53125,7.78125,850800
2000-05-31,7.78125,7.8125,7.765625,7.78125,764400
2000-06-01,7.8125,7.984375,7.796875,7.984375,485200
2000-06-02,8.28125,8.296875,7.03125,7.6875,4353200
2000-06-05,7.625,7.71875,7.40625,7.5,1676000
2000-06-06,7.5625,7.609375,7.265625,7.4375,1103200
2000-06-07,7.46875,7.625,7.3125,7.59375,1778400
2000-06-08,7.5625,7.734375,7.5,7.734375,639600
2000-06-09,7.703125,7.90625,7.6875,7.859375,936400
2000-06-12,7.875,7.875,7.34375,7.46875,969600
2000-06-13,7.46875,7.46875,7.203125,7.34375,886400
2000-06-14,7.3125,7.4375,7.125,7.4375,984400
2000-06-15,7.3125,7.375,7.1875,7.25,1137200
2000-06-16,7.21875,7.234375,7.109375,7.203125,883600
2000-06-19,7.234375,7.296875,7.234375,7.25,531600
2000-06-20,7.3125,7.328125,7.203125,7.21875,1123600
2000-06-21,7.21875,7.21875,7.15625,7.171875,576000
2000-06-22,7.171875,7.171875,6.9375,6.953125,1477600
2000-06-23,6.96875,6.984375,6.828125,6.96875,666400
2000-06-26,6.984375,6.984375,6.78125,6.8125,499200
2000-06-27,6.8125,7.046875,6.8125,6.9375,1252800
2000-06-28,6.984375,7.0625,6.890625,7.046875,979600
2000-06-29,6.6875,6.90625,6.609375,6.640625,2548000
2000-06-30,6.703125,7.125,6.640625,6.78125,1870400
2000-07-03,6.796875,6.828125,6.71875,6.765625,238000
2000-07-05,6.9375,7.046875,6.765625,6.984375,1492800
2000-07-06,7.0,7.0,6.65625,6.953125,1957600
2000-07-07,7.0,7.0625,6.96875,7.0,513600
2000-07-10,7.015625,7.015625,6.8125,6.890625,1211200
2000-07-11,6.9375,6.953125,6.78125,6.78125,523600
2000-07-12,6.828125,7.234375,6.828125,7.171875,1070400
2000-07-13,7.1875,7.234375,7.046875,7.109375,405200
2000-07-14,6.625,7.03125,6.5625,6.875,2677200
2000-07-17,6.9375,7.15625,6.90625,7.078125,669200
2000-07-18,7.078125,7.109375,6.875,7.015625,696000
2000-07-19,6.9375,6.9375,6.703125,6.734375,1103200
2000-07-20,6.78125,6.828125,6.6875,6.78125,596800
2000-07-21,6.734375,6.90625,6.65625,6.875,931200
2000-07-24,6.859375,7.0625,6.859375,6.921875,841600
2000-07-25,6.953125,7.046875,6.875,6.875,626800
2000-07-26,6.875,7.1875,6.8125,7.140625,1017200
2000-07-27,7.171875,7.21875,6.9375,6.9375,551600
2000-07-28,6.890625,6.921875,6.640625,6.703125,897600
2000-07-31,6.734375,6.90625,6.734375,6.859375,744400
2000-08-01,6.90625,6.96875,6.875,6.921875,622000
2000-08-02,6.96875,7.03125,6.953125,6.953125,857200
2000-08-03,7.0,7.09375,6.984375,6.984375,767200
2000-08-04,6.796875,6.984375,6.796875,6.984375,687600
2000-08-07,6.96875,7.03125,6.953125,7.015625,353600
2000-08-08,7.078125,7.125,6.984375,7.0625,1265600
2000-08-09,7.03125,7.078125,6.890625,6.921875,898000
2000-08-10,6.9375,6.96875,6.828125,6.921875,802800
2000-08-11,6.890625,6.9375,6.796875,6.9375,819200
2000-08-14,6.9375,6.9375,6.84375,6.859375,234800
2000-08-15,6.828125,6.828125,6.65625,6.8125,687600
2000-08-16,6.6875,6.75,6.578125,6.75,370000
2000-08-17,6.734375,6.734375,6.46875,6.609375,849600
2000-08-18,6.65625,6.65625,6.515625,6.609375,552000
2000-08-21,6.625,6.671875,6.5625,6.578125,371200
2000-08-22,6.5625,6.578125,6.46875,6.5625,507200
2000-08-23,6.53125,6.53125,6.421875,6.46875,550000
2000-08-24,6.40625,6.515625,6.359375,6.484375,670400
2000-08-25,6.53125,6.671875,6.46875,6.609375,822400
2000-08-28,6.546875,6.640625,6.4375,6.453125,342000
2000-08-29,6.390625,6.453125,6.375,6.453125,373600
2000-08-30,6.4375,6.4375,6.359375,6.40625,409200
2000-08-31,6.421875,6.546875,6.40625,6.5,384800
2000-09-01,6.515625,6.53125,6.453125,6.453125,451200
2000-09-05,6.46875,6.59375,6.453125,6.59375,338000
2000-09-06,6.59375,6.703125,6.59375,6.640625,396000
2000-09-07,6.59375,6.609375,6.4375,6.5,284000
2000-09-08,6.515625,6.578125,6.453125,6.5,661200
2000-09-11,6.5,6.5625,6.328125,6.359375,2989600
2000-09-12,6.375,6.390625,6.265625,6.34375,542000
2000-09-13,6.3125,6.453125,6.3125,6.421875,517200
2000-09-14,6.453125,6.46875,6.28125,6.34375,279600
2000-09-15,6.28125,6.390625,6.28125,6.390625,625200
2000-09-18,6.359375,6.40625,6.125,6.1875,1566800
2000-09-19,6.1875,6.1875,5.921875,6.0625,1216800
2000-09-20,5.96875,6.046875,5.90625,5.984375,651200
2000-09-21,6.015625,6.109375,5.828125,5.953125,608000
2000-09-22,5.9375,6.0,5.78125,5.984375,745600
2000-09-25,6.015625,6.109375,5.984375,6.078125,1450800
2000-09-26,6.03125,6.046875,5.859375,5.90625,383600
2000-09-27,5.890625,5.984375,5.828125,5.90625,462000
2000-09-28,5.890625,6.0625,5.84375,6.0625,499200
2000-09-29,5.984375,6.015625,5.8125,6.0,890000
2000-10-02,5.96875,5.96875,5.828125,5.84375,271200
2000-10-03,5.875,6.015625,5.875,5.96875,480800
2000-10-04,5.96875,6.25,5.96875,6.125,1278800
2000-10-05,6.1875,6.5,6.1875,6.34375,914400
2000-10-06,6.34375,6.390625,6.0,6.0625,937200
2000-10-09,6.078125,6.1875,6.0,6.171875,762400
2000-10-10,6.171875,6.265625,6.15625,6.15625,393600
2000-10-11,5.625,5.640625,5.296875,5.296875,2043200
2000-10-12,5.5,5.5,5.203125,5.34375,1442800
2000-10-13,5.3125,5.40625,5.25,5.375,856000
2000-10-16,5.375,5.40625,5.15625,5.28125,428800
2000-10-17,5.28125,5.359375,5.0,5.25,1423200
2000-10-18,5.125,5.25,4.875,5.234375,2388400
2000-10-19,5.234375,5.515625,5.234375,5.5,1005200
2000-10-20,5.4375,5.453125,5.09375,5.1875,2907600
2000-10-23,5.203125,5.5,5.171875,5.453125,2096400
2000-10-24,5.46875,5.484375,5.40625,5.453125,1011600
2000-10-25,5.4375,5.5,5.375,5.421875,537600
2000-10-26,5.46875,5.734375,5.359375,5.578125,1216400
2000-10-27,5.5625,6.234375,5.53125,6.15625,2166800
2000-10-30,6.15625,6.5625,6.0625,6.515625,1111200
2000-10-31,6.515625,6.53125,6.453125,6.484375,673200
2000-11-01,6.546875,6.859375,6.53125,6.703125,695600
2000-11-02,6.703125,6.703125,6.515625,6.625,695200
2000-11-03,6.625,6.671875,6.484375,6.640625,531200
2000-11-06,6.671875,6.734375,6.609375,6.703125,631200
2000-11-07,6.671875,6.703125,6.359375,6.59375,616800
2000-11-08,6.59375,6.703125,6.53125,6.640625,598400
2000-11-09,6.640625,6.640625,6.546875,6.578125,971600
2000-11-10,6.5625,6.5625,6.390625,6.46875,316800
2000-11-13,6.4375,6.8125,6.4375,6.78125,722000
2000-11-14,6.828125,6.90625,6.734375,6.796875,634000
2000-11-15,6.828125,7.0,6.828125,6.984375,666400
2000-11-16,6.953125,6.953125,6.765625,6.875,314000
2000-11-17,6.9375,7.15625,6.90625,7.15625,814000
2000-11-20,7.1875,7.25,7.1875,7.234375,1009200
2000-11-21,7.171875,7.28125,7.171875,7.25,564400
2000-11-22,7.234375,7.234375,7.0625,7.078125,726800
2000-11-24,7.125,7.25,7.125,7.25,218000
2000-11-27,7.25,7.25,7.09375,7.125,372400
2000-11-28,6.875,7.03125,6.84375,6.984375,798800
2000-11-29,7.0,7.078125,6.859375,7.03125,480400
2000-11-30,7.03125,7.046875,6.90625,6.984375,513200
2000-12-01,6.953125,7.0,6.90625,6.984375,274800
2000-12-04,6.9375,6.9375,6.703125,6.796875,412400
2000-12-05,6.8125,7.140625,6.765625,7.140625,619200
2000-12-06,7.046875,7.125,6.84375,6.9375,806800
2000-12-07,6.828125,6.828125,6.515625,6.546875,1554800
2000-12-08,6.546875,6.796875,6.53125,6.6875,1944800
2000-12-11,6.703125,7.21875,6.671875,7.203125,904000
2000-12-12,7.1875,7.25,6.96875,6.984375,559200
2000-12-13,6.984375,7.140625,6.828125,6.859375,532000
2000-12-14,6.84375,6.875,6.515625,6.515625,1507600
2000-12-15,6.4375,6.5,6.4375,6.46875,931600
2000-12-18,6.46875,6.5,6.34375,6.4375,1045200
2000-12-19,6.40625,6.484375,6.390625,6.46875,886000
